number,latitude,longitude,time,step,surface,valid_time,u10,v10,t2m,cape,msl,sp,tcc,depthBelowLandLayer,swvl1
0,26.5,20.0,2024-01-01,0 days,0.0,2024-01-01,0.33921337,-0.56831074,283.4248,1.375,102251.44,99290.06,0.24654496,0.0,0.0014728957
0,26.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.61586475,0.15776348,283.81348,0.0,102338.81,94660.06,0.2385341,0.0,0.006157344
0,26.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.1227007,0.10014629,283.2412,0.0,102338.81,95043.06,0.23218644,0.0,0.0040516313
0,26.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.5108843,0.07670879,282.93848,0.0,102346.44,94611.06,0.22824967,0.0,0.00086254417
0,26.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.1480913,0.22954082,283.01074,0.0,102356.44,94014.06,0.22394669,0.0,0.003990596
0,26.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.42934132,0.1548338,283.15723,0.0,102367.94,93558.06,0.20090592,0.0,-0.0001597947
0,26.0,12.5,2024-01-01,0 days,0.0,2024-01-01,0.28696728,-0.090283394,283.03418,0.0,102360.94,94508.06,0.21132767,0.0,-3.7724385e-05
0,26.0,13.0,2024-01-01,0 days,0.0,2024-01-01,0.34263134,-0.38276386,282.95605,0.0625,102349.44,95657.06,0.22133744,0.0,8.051982e-06
0,26.0,13.5,2024-01-01,0 days,0.0,2024-01-01,0.14780712,-0.7157717,283.0127,0.1875,102337.19,96365.06,0.2240535,0.0,8.051982e-06
0,26.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.21303272,-1.1913576,283.27246,0.3125,102327.69,96676.06,0.22426713,0.0,-7.206807e-06
0,26.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.6427202,-1.4823732,283.7588,0.25,102318.81,96856.06,0.21968949,0.0,0.00049633323
0,26.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-0.9796343,-1.4267092,283.24512,0.25,102313.69,96971.06,0.22000992,0.0,0.00020641624
0,26.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-0.99086475,-1.1732912,283.50098,0.0625,102312.81,96702.06,0.21610367,0.0,-7.206807e-06
0,26.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.81654835,-1.2792482,283.58496,0.0625,102312.94,96428.06,0.21143448,0.0,8.051982e-06
0,26.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.81361866,-1.5556154,283.71973,0.0625,102311.06,96157.06,0.20819962,0.0,8.051982e-06
0,26.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-0.8326616,-1.7587404,284.04395,0.125,102303.56,96307.06,0.21109879,0.0,8.051982e-06
0,26.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.4845171,-1.8339357,284.5244,0.4375,102295.06,96595.06,0.22202408,0.0,2.3310771e-05
0,26.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.29115772,-1.3954592,284.34082,1.0,102283.31,97676.06,0.2548915,0.0,5.382835e-05
0,26.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-0.5084429,-0.787549,283.8291,1.3125,102273.06,98324.06,0.28786576,0.0,-7.206807e-06
0,26.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-0.49818897,-0.42963886,283.87207,1.125,102264.94,98576.06,0.29439652,0.0,-2.2465596e-05
0,26.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.25648975,-0.35493183,283.6416,0.875,102259.06,98740.06,0.28646195,0.0,8.051982e-06
0,26.0,20.0,2024-01-01,0 days,0.0,2024-01-01,0.0013227463,-0.41450214,283.40137,0.5,102250.69,98951.06,0.26967728,0.0,0.00046581565
0,25.5,10.0,2024-01-01,0 days,0.0,2024-01-01,0.03794384,0.4463377,284.1748,0.0,102344.06,93459.06,0.24056351,0.0,-7.206807e-06
0,25.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-0.69154835,0.25151348,283.83105,0.0,102337.19,94477.06,0.24228776,0.0,0.0005268508
0,25.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-1.3165483,0.07670879,283.22754,0.0,102346.69,93808.06,0.24269974,0.0,0.00043529808
0,25.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.1915483,-0.079052925,282.7959,0.0,102363.69,92922.06,0.24674332,0.0,-0.00026660622
0,25.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.43910694,-0.3349123,282.5713,0.0,102371.31,92937.06,0.2354213,0.0,-7.206807e-06
0,25.5,12.5,2024-01-01,0 days,0.0,2024-01-01,0.121928215,-0.5072756,281.80957,0.0,102361.19,94078.06,0.24970353,0.0,-7.206807e-06
0,25.5,13.0,2024-01-01,0 days,0.0,2024-01-01,0.20444775,-0.68305683,281.71973,0.0625,102348.69,95000.06,0.2503444,0.0,0.0014881545
0,25.5,13.5,2024-01-01,0 days,0.0,2024-01-01,0.12046337,-0.9364748,281.76855,0.0625,102334.81,95750.06,0.24900162,0.0,0.0014881545
0,25.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.15053272,-1.2724123,282.06543,0.125,102320.69,96349.06,0.25249588,0.0,0.0029987746
0,25.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.7091265,-1.5053225,282.6006,0.1875,102310.06,96691.06,0.2577144,0.0,0.009346431
0,25.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.3448687,-1.3505373,283.50098,0.25,102302.94,96412.06,0.24118912,0.0,-7.206807e-06
0,25.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.1681108,-1.303174,283.77637,0.0625,102305.19,95741.06,0.23418534,0.0,8.051982e-06
0,25.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.7833452,-1.5795412,283.8252,0.0,102302.19,95677.06,0.2263881,0.0,5.382835e-05
0,25.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.6930132,-1.8144045,283.958,0.0,102292.69,96174.06,0.22222245,0.0,0.000114863506
0,25.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-0.8170366,-1.9105959,284.2744,0.0625,102281.94,96667.06,0.22765458,0.0,0.000114863506
0,25.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.97816944,-1.6405764,284.52246,0.125,102274.31,96996.06,0.24195206,0.0,2.3310771e-05
0,25.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.029439,-1.0395021,284.0166,0.375,102268.81,97713.06,0.2710048,0.0,2.3310771e-05
0,25.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.2003374,-0.45795918,283.68848,0.4375,102262.56,98027.06,0.29224503,0.0,2.3310771e-05
0,25.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.0362749,-0.20551777,283.48145,0.3125,102260.44,98079.06,0.29082596,0.0,8.051982e-06
0,25.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.713521,-0.1605959,283.10254,0.1875,102256.69,98242.06,0.28302872,0.0,2.3310771e-05
0,25.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.29897022,-0.2411623,282.6494,0.1875,102252.19,98465.06,0.27260697,0.0,0.0008320266
0,25.0,10.0,2024-01-01,0 days,0.0,2024-01-01,0.51206493,0.24370098,283.33105,0.0,102366.56,90458.06,0.26775467,0.0,-6.824196e-05
0,25.0,10.5,2024-01-01,0 days,0.0,2024-01-01,0.052103996,0.15776348,283.27246,0.0,102349.81,92689.06,0.27620804,0.0,0.0027698928
0,25.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.85854053,-0.15229511,282.3291,0.0,102350.19,93274.06,0.2856685,0.0,0.0037159377
0,25.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.251607,-0.38569355,281.34668,0.0,102363.81,92714.06,0.2915126,0.0,-2.2465596e-05
0,25.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.75356007,-0.38813496,280.89355,0.0,102370.56,92844.06,0.27994645,0.0,-7.206807e-06
0,25.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.25209522,-0.71430683,281.0205,0.0,102358.31,93827.06,0.2815181,0.0,-7.206807e-06
0,25.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.17397022,-1.3051271,281.3252,0.0,102345.44,94397.06,0.28695023,0.0,0.010307735
0,25.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.14027882,-1.8339357,281.8662,0.0,102330.19,95037.06,0.29189408,0.0,0.016075557
0,25.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.32631397,-2.1356936,282.31738,0.0,102313.44,95754.06,0.29619706,0.0,0.011192745
0,25.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.92543507,-2.1479006,282.63965,0.0,102298.06,96210.06,0.2939998,0.0,-7.206807e-06
0,25.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.5894976,-1.9296389,283.90918,0.0,102287.44,95802.06,0.2641536,0.0,-7.206807e-06
0,25.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.2379351,-1.8446779,283.84082,0.0,102290.31,95317.06,0.25501359,0.0,-7.206807e-06
0,25.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.7633257,-1.8891115,283.40332,0.0,102283.44,95820.06,0.23688614,0.0,3.856956e-05
0,25.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.74379444,-1.8397951,283.5537,0.0,102273.06,96651.06,0.23328507,0.0,2.3310771e-05
0,25.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.0846148,-1.6439943,284.02246,0.0,102262.94,97186.06,0.24208939,0.0,-7.206807e-06
0,25.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.4483843,-1.3056154,284.21777,0.0625,102255.31,97242.06,0.251382,0.0,-7.206807e-06
0,25.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.6300249,-0.8764162,284.18066,0.0625,102252.56,97429.06,0.25637162,0.0,-7.206807e-06
0,25.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.7818804,-0.4491701,283.50098,0.0,102251.31,97467.06,0.26860917,0.0,-7.206807e-06
0,25.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.6021929,-0.11274433,282.78613,0.0625,102251.81,97486.06,0.2723018,0.0,8.051982e-06
0,25.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.1793413,0.065478325,282.33105,0.1875,102250.81,97589.06,0.2679683,0.0,8.434593e-05
0,25.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.6373491,0.009814262,282.1084,0.125,102248.94,97750.06,0.25614274,0.0,0.0028461867
0,24.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.15541553,-1.0673342,282.9873,0.0,102354.31,88836.06,0.29546463,0.0,-7.206807e-06
0,24.5,10.5,2024-01-01,0 days,0.0,2024-01-01,0.07651806,-0.74458027,283.08105,0.0,102353.94,91141.06,0.31049454,0.0,-7.206807e-06
0,24.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.64467335,-0.693799,282.62207,0.0,102348.31,92520.06,0.3244716,0.0,0.0006794387
0,24.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.244771,-0.7123537,281.46973,0.0,102354.94,92418.06,0.3229457,0.0,-7.206807e-06
0,24.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0362749,-0.90180683,280.72363,0.0,102363.06,92220.06,0.31137955,0.0,0.004524654
0,24.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.3253374,-1.5033693,281.26465,0.0,102355.31,93000.06,0.31060135,0.0,0.013191646
0,24.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.17299366,-2.3090334,281.62402,0.0,102333.81,94264.06,0.30841935,0.0,0.012779659
0,24.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.43422413,-2.7953615,281.97363,0.0,102312.31,95052.06,0.3095485,0.0,0.0020069533
0,24.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.5235796,-2.8461428,282.37988,0.0,102294.44,95769.06,0.29261124,0.0,0.0021137649
0,24.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.2057085,-2.5487795,283.4248,0.0,102277.56,96181.06,0.28530228,0.0,-7.206807e-06
0,24.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.7501421,-2.1684084,284.1123,0.0,102270.06,95898.06,0.26488602,0.0,-7.206807e-06
0,24.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.654439,-1.9052248,283.69043,0.0,102271.06,95517.06,0.2566768,0.0,-7.206807e-06
0,24.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.307271,-1.7235842,283.18652,0.0,102268.81,95679.06,0.2505275,0.0,8.051982e-06
0,24.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.2393999,-1.5082521,283.46973,0.0,102260.69,96235.06,0.24918473,0.0,8.051982e-06
0,24.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.4449663,-1.299756,283.84863,0.0,102251.31,96635.06,0.25769913,0.0,-7.206807e-06
0,24.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.7037554,-1.2655764,284.0869,0.0,102241.94,96877.06,0.25409806,0.0,3.856956e-05
0,24.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.998189,-1.1459475,283.7334,0.0625,102236.81,97153.06,0.25951493,0.0,2.3310771e-05
0,24.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.2242632,-0.67719746,283.5537,0.125,102233.06,97218.06,0.26505387,0.0,-7.206807e-06
0,24.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.1895952,-0.056103706,283.1416,0.0625,102239.69,96878.06,0.25602067,0.0,8.051982e-06
0,24.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.626607,0.27348614,282.3955,0.125,102248.94,96454.06,0.24973404,0.0,8.051982e-06
0,24.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.81166553,0.061572075,281.9912,0.125,102249.81,96504.06,0.23427689,0.0,2.3310771e-05
0,24.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.9732866,-2.3197756,283.50684,0.0,102288.81,90146.06,0.34430802,0.0,-7.206807e-06
0,24.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.3770952,-1.9203615,283.7705,0.0,102317.81,90992.06,0.37035477,0.0,-7.206807e-06
0,24.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.9576616,-1.388135,283.35254,0.0,102333.06,91628.06,0.3719722,0.0,-7.206807e-06
0,24.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2286577,-1.2431154,282.20996,0.0,102337.44,91888.06,0.3620082,0.0,-7.206807e-06
0,24.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0040483,-1.7182131,281.23145,0.0,102343.81,92114.06,0.33527482,0.0,-7.206807e-06
0,24.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.38393116,-2.5917482,281.36426,0.0,102338.81,92921.06,0.31472123,0.0,0.0030903274
0,24.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.31654835,-3.0141115,281.56152,0.0,102315.56,94373.06,0.28537858,0.0,0.0030750686
0,24.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.7345171,-3.1327639,281.90527,0.0,102294.19,95056.06,0.26889908,0.0,-7.206807e-06
0,24.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.9185991,-3.0551271,283.0752,0.0,102274.31,95606.06,0.25724137,0.0,-7.206807e-06
0,24.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.5094194,-2.4481936,284.08105,0.0,102257.19,95902.06,0.2493068,0.0,-7.206807e-06
0,24.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.9137163,-1.8480959,284.3877,0.0,102250.56,95570.06,0.23513138,0.0,-7.206807e-06
0,24.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.7901812,-1.49751,283.84473,0.0,102253.06,95146.06,0.24086869,0.0,-7.206807e-06
0,24.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.5504351,-1.459424,283.3877,0.0,102252.81,95169.06,0.24347794,0.0,-7.206807e-06
0,24.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.5431108,-1.7836428,283.31348,0.0,102246.44,95492.06,0.25150406,0.0,-7.206807e-06
0,24.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6402788,-1.8168459,283.56934,0.0,102235.94,95944.06,0.26110184,0.0,8.051982e-06
0,24.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.8941851,-1.7821779,283.91504,0.0,102221.94,96465.06,0.27130997,0.0,8.051982e-06
0,24.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-2.229146,-1.4457521,283.833,0.0,102215.31,96597.06,0.28077042,0.0,-7.206807e-06
0,24.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.4586382,-0.6576662,283.9541,0.0,102212.69,96536.06,0.29215348,0.0,-7.206807e-06
0,24.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.5748491,-0.009716988,283.9873,0.0,102223.81,95689.06,0.2889949,0.0,-7.206807e-06
0,24.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.9073687,0.13432598,283.26074,0.0,102240.94,95014.06,0.24434769,0.0,8.051982e-06
0,24.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.8468218,-0.32905293,282.7412,0.0,102248.69,95332.06,0.18338883,0.0,-7.206807e-06
0,23.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.5904741,-2.5229006,284.1494,0.0,102240.56,92334.06,0.4188472,0.0,-7.206807e-06
0,23.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.6812944,-2.844678,284.1377,0.0,102265.31,91497.06,0.4257747,0.0,-7.206807e-06
0,23.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.1646929,-2.3422365,283.77832,0.0,102287.31,91828.06,0.42975724,0.0,-7.206807e-06
0,23.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.6349077,-1.9374514,282.8916,0.0,102309.81,91840.06,0.41057694,0.0,-7.206807e-06
0,23.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.3067827,-2.318799,281.9912,0.0,102318.31,92159.06,0.38106644,0.0,-7.206807e-06
0,23.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.90248585,-2.8007326,281.8545,0.0,102316.94,92914.06,0.30898392,0.0,-7.206807e-06
0,23.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.8492632,-3.1649904,282.1377,0.0,102295.31,94109.06,0.2655269,0.0,-7.206807e-06
0,23.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0343218,-3.1391115,282.7041,0.0,102274.19,94522.06,0.24668229,0.0,-7.206807e-06
0,23.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1021929,-3.0546389,283.72168,0.0,102250.31,95039.06,0.24854386,0.0,-7.206807e-06
0,23.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.8434038,-2.5072756,284.34082,0.0,102232.69,95188.06,0.2420131,0.0,-7.206807e-06
0,23.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.2877398,-1.6786623,283.90918,0.0,102237.56,94371.06,0.24469864,0.0,-7.206807e-06
0,23.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.0929155,-1.3349123,283.43457,0.0,102240.69,94103.06,0.24837601,0.0,-7.206807e-06
0,23.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.6685991,-1.6449709,283.06348,0.0,102238.19,94715.06,0.2558223,0.0,-7.206807e-06
0,23.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.604146,-2.0302248,282.96777,0.0,102229.56,95202.06,0.26476395,0.0,-7.206807e-06
0,23.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6139116,-2.112256,283.34473,0.0,102217.31,95713.06,0.28008378,0.0,-7.206807e-06
0,23.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.8307085,-2.0902834,283.77246,0.0,102203.06,96127.06,0.29105484,0.0,-7.206807e-06
0,23.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-2.048482,-1.8061037,284.1006,0.0,102187.31,96057.06,0.29302323,0.0,-7.206807e-06
0,23.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.3399858,-0.5985842,284.43066,0.0,102190.56,95510.06,0.28997147,0.0,-7.206807e-06
0,23.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.3170366,0.12504864,284.1084,0.0,102212.06,94490.06,0.27636063,0.0,-7.206807e-06
0,23.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.5006304,-0.2045412,283.62598,0.0,102237.69,94326.06,0.2251674,0.0,-7.206807e-06
0,23.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.63441944,-0.6679201,283.15527,0.0,102244.69,94725.06,0.17858231,0.0,-7.206807e-06
0,23.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.7330523,-2.650342,284.542,0.0,102201.69,93674.06,0.46418107,0.0,-7.206807e-06
0,23.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.9259233,-3.0468264,284.64746,0.0,102218.81,93019.06,0.46869767,0.0,-7.206807e-06
0,23.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.9732866,-3.2523928,284.2627,0.0,102230.31,92414.06,0.45714676,0.0,-7.206807e-06
0,23.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-2.4415483,-2.846631,283.37402,0.0,102252.94,92427.06,0.43789017,0.0,-7.206807e-06
0,23.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.9991655,-2.6430178,282.5244,0.0,102283.56,91908.06,0.3879634,0.0,-7.206807e-06
0,23.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.5186968,-3.0072756,282.29785,0.0,102286.81,92478.06,0.32308304,0.0,-7.206807e-06
0,23.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.2486773,-3.4223146,282.67676,0.0,102270.44,93236.06,0.2850734,0.0,-7.206807e-06
0,23.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.189107,-3.4706545,283.3584,0.0,102249.19,93530.06,0.26628983,0.0,-7.206807e-06
0,23.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1104937,-3.4550295,284.21777,0.0,102219.44,94379.06,0.2689296,0.0,-7.206807e-06
0,23.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.2750444,-3.0702639,284.64746,0.0,102190.44,94778.06,0.2690364,0.0,-7.206807e-06
0,23.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.8502398,-2.207471,284.05762,0.0,102199.06,93750.06,0.26690018,0.0,-7.206807e-06
0,23.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.5440874,-1.5263186,283.0088,0.0,102231.69,92937.06,0.2662288,0.0,-7.206807e-06
0,23.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.1178179,-1.8373537,282.6377,0.0,102229.19,93551.06,0.2737056,0.0,-7.206807e-06
0,23.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.704732,-1.8090334,282.93262,0.0,102215.94,94513.06,0.27605546,0.0,-7.206807e-06
0,23.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.7389116,-1.8432131,283.2295,0.0,102203.19,94959.06,0.2854396,0.0,-7.206807e-06
0,23.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.3834429,-1.9569826,283.542,0.0,102187.19,95124.06,0.29023087,0.0,-7.206807e-06
0,23.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.3746538,-1.6830568,284.18848,0.0,102160.81,95541.06,0.29331315,0.0,-7.206807e-06
0,23.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.1461382,-0.25727558,284.25293,0.0,102163.81,94320.06,0.2889186,0.0,-7.206807e-06
0,23.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.7301226,0.49760723,283.1338,0.0,102219.44,92085.06,0.28833878,0.0,0.00023693382
0,23.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.7608843,0.05522442,282.87012,0.0,102240.56,92478.06,0.24529374,0.0,0.00014538108
0,23.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.6456499,-0.8300295,283.0869,0.0,102233.81,94867.06,0.22654068,0.0,-7.206807e-06
0,22.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.5841265,-2.8583498,284.79004,0.0,102169.44,94284.06,0.4654628,0.0,-7.206807e-06
0,22.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.7989702,-3.2465334,285.21387,0.0,102163.69,94455.06,0.45908463,0.0,-7.206807e-06
0,22.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.8512163,-3.457471,284.82715,0.0,102175.06,93845.06,0.44741166,0.0,-7.206807e-06
0,22.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-3.1739702,-3.4950686,284.69043,0.0,102178.06,93143.06,0.43764603,0.0,-7.206807e-06
0,22.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.7315874,-3.2899904,283.83887,0.0,102208.94,92613.06,0.38735306,0.0,-7.206807e-06
0,22.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.7862749,-3.181592,283.1006,0.0,102230.06,92361.06,0.35392106,0.0,-7.206807e-06
0,22.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3424273,-3.546338,283.34473,0.0,102218.69,93019.06,0.32741654,0.0,-7.206807e-06
0,22.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.110982,-3.9032717,283.99316,0.0,102198.31,93413.06,0.31044877,0.0,-7.206807e-06
0,22.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1436968,-4.169385,284.98535,0.0,102166.31,94653.06,0.29279435,0.0,-7.206807e-06
0,22.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.5128374,-3.7958498,285.47168,0.0,102132.69,95103.06,0.28685868,0.0,-7.206807e-06
0,22.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-3.7589312,-3.1063967,284.72168,0.0,102140.94,93542.06,0.28901017,0.0,-7.206807e-06
0,22.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-3.4483843,-2.4188967,283.66504,0.0,102173.94,92722.06,0.28832352,0.0,-7.206807e-06
0,22.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.4649858,-1.6269045,282.79395,0.0,102214.69,92520.06,0.29845536,0.0,-7.206807e-06
0,22.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-2.0465288,-1.5932131,283.09668,0.0,102201.31,93489.06,0.30082047,0.0,-7.206807e-06
0,22.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6168413,-1.2626467,283.24512,0.0,102192.81,93604.06,0.29087174,0.0,-7.206807e-06
0,22.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.8951616,-1.3705568,283.5205,0.0,102178.31,93573.06,0.2945186,0.0,-7.206807e-06
0,22.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.5567827,-0.8007326,284.54785,0.0,102145.81,94466.06,0.3025447,0.0,-7.206807e-06
0,22.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.9518023,0.35991192,283.57324,0.0,102150.56,92253.06,0.3031093,0.0,-7.206807e-06
0,22.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.2555132,0.7407713,282.19434,0.0,102221.69,89749.06,0.30654252,0.0,0.000511592
